,contractSymbol,currency,contractSize,inTheMoney,impliedVolatility.raw,impliedVolatility.fmt,expiration.raw,expiration.fmt,expiration.longFmt,change.raw,change.fmt,strike.raw,strike.fmt,lastPrice.raw,lastPrice.fmt,openInterest.raw,openInterest.fmt,openInterest.longFmt,percentChange.raw,percentChange.fmt,ask.raw,ask.fmt,volume.raw,volume.fmt,volume.longFmt,lastTradeDate.raw,lastTradeDate.fmt,lastTradeDate.longFmt,bid.raw,bid.fmt
187,TSLA220715C01750000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1750.0,"1,750.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657299864,2022-07-08,2022-07-08T17:04,0.0,0.00
188,TSLA220715C01775000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1775.0,"1,775.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1655833867,2022-06-21,2022-06-21T17:51,0.0,0.00
189,TSLA220715C01800000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1800.0,"1,800.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657295960,2022-07-08,2022-07-08T15:59,0.0,0.00
190,TSLA220715C01825000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1825.0,"1,825.00",0.04,0.04,0,0,0,0,0.00%,0.0,0.00,21.0,21,21,1655490097,2022-06-17,2022-06-17T18:21,0.0,0.00
191,TSLA220715C01850000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1850.0,"1,850.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656516019,2022-06-29,2022-06-29T15:20,0.0,0.00
192,TSLA220715C01875000,USD,REGULAR,False,2.5429723925781245,254.30%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1875.0,"1,875.00",0.04,0.04,135,135,135,0,0.00%,0.21,0.21,1.0,1,1,1654264219,2022-06-03,2022-06-03T13:50,0.0,0.00
193,TSLA220715C01900000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1900.0,"1,900.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,11.0,11,11,1656516941,2022-06-29,2022-06-29T15:35,0.0,0.00
194,TSLA220715C01925000,USD,REGULAR,False,2.3906290234374996,239.06%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1925.0,"1,925.00",0.05,0.05,380,380,380,0,0.00%,0.07,0.07,1.0,1,1,1654788113,2022-06-09,2022-06-09T15:21,0.0,0.00
195,TSLA220715C01950000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1950.0,"1,950.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657051184,2022-07-05,2022-07-05T19:59,0.0,0.00
196,TSLA220715C01975000,USD,REGULAR,False,1.000005,100.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1975.0,"1,975.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656083572,2022-06-24,2022-06-24T15:12,0.0,0.00
197,TSLA220715C02000000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2000.0,"2,000.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657299072,2022-07-08,2022-07-08T16:51,0.0,0.00
198,TSLA220715C02025000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2025.0,"2,025.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1655824737,2022-06-21,2022-06-21T15:18,0.0,0.00
199,TSLA220715C02050000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2050.0,"2,050.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1655300483,2022-06-15,2022-06-15T13:41,0.0,0.00
200,TSLA220715C02075000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2075.0,"2,075.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1657028279,2022-07-05,2022-07-05T13:37,0.0,0.00
201,TSLA220715C02100000,USD,REGULAR,False,2.3125042187499996,231.25%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2100.0,"2,100.00",0.05,0.05,316,316,316,0,0.00%,0.01,0.01,1.0,1,1,1654783202,2022-06-09,2022-06-09T14:00,0.0,0.00
202,TSLA220715C02125000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2125.0,"2,125.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657027893,2022-07-05,2022-07-05T13:31,0.0,0.00
203,TSLA220715C02150000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2150.0,"2,150.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1655302145,2022-06-15,2022-06-15T14:09,0.0,0.00
204,TSLA220715C02175000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2175.0,"2,175.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657040981,2022-07-05,2022-07-05T17:09,0.0,0.00
205,TSLA220715C02200000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2200.0,"2,200.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,500.0,500,500,1657040981,2022-07-05,2022-07-05T17:09,0.0,0.00
206,TSLA220715C02250000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2250.0,"2,250.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1656340712,2022-06-27,2022-06-27T14:38,0.0,0.00
207,TSLA220715C02300000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2300.0,"2,300.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,3.0,3,3,1657308420,2022-07-08,2022-07-08T19:27,0.0,0.00
208,TSLA220715C02350000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2350.0,"2,350.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656682230,2022-07-01,2022-07-01T13:30,0.0,0.00
209,TSLA220715C02400000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,2400.0,"2,400.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,21.0,21,21,1657214658,2022-07-07,2022-07-07T17:24,0.0,0.00
